Dataset Reg ID,Dataset Name,Dataset Schema Version,Virtual Folder Name,Datasource URI,Attribute Name,Attribute Value Sequence,Attribute Category Value,Frequency_Count
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,3,360,434
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,4,357,414
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,5,356,403
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,6,355,375
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,7,354,347
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,8,353,312
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,9,352,293
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,10,351,290
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,11,350,277
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,12,349,245
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,13,348,231
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,14,346,202
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,15,347,192
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,16,345,178
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,17,344,163
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,18,343,147
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,19,342,141
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,rmng_mnth_maturity,20,340,136
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,1,Other,4794
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,2,Rocket Mortgage,633
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,3,PennyMac Corp.,494
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,4,Wells Fargo Bank,485
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,5,United Wholesale Mortgage,461
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,6,JPMorgan Chase Bank,270
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,7,Fairway Independent Mortgage Corporation,267
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,8,loanDepot.com,189
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,9,Guaranteed Rate,186
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,10,United Shore Financial Services,178
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,11,Home Point Financial Corporation,141
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,12,U.S. Bank N.A.,131
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,13,Quicken Loans,121
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,14,Truist Bank (formerly SunTrust Bank),113
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,15,Movement Mortgage,110
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,16,Guild Mortgage Company LLC,109
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,17,NewRez LLC,78
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,18,Amerisave Mortgage Corporation,75
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,19,CrossCountry Mortgage,60
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,seller_name,20,PennyMac Loan Services,54
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,1,Other,3760
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,2,Rocket Mortgage,556
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,3,PennyMac Corp.,482
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,4,Wells Fargo Bank,473
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,5,Lakeview Loan Servicing,378
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,6,United Wholesale Mortgage,353
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,7,Freedom Mortgage Corp.,350
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,8,JPMorgan Chase Bank,342
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,9,NationStar Mortgage,305
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,10,Matrix Financial Services Corporation,216
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,11,Truist Bank (formerly SunTrust Bank),156
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,12,Guaranteed Rate,155
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,13,U.S. Bank N.A.,131
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,14,loanDepot.com,127
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,15,Pingora Loan Servicing,126
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,16,New Residential Mortgage LLC,124
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,17,LLC dba United Wholesale Mortgage,116
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,18,,100
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,19,Specialized Loan Servicing,98
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicer_name,20,Guild Mortgage Company LLC,91
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,upb_at_issuance,1,,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,upb_at_issuance,2,204000,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_code,1,,9398
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_code,2,1,98
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_code,3,6,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,1,,9397
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,2,62020,8
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,3,102020,7
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,4,82020,6
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,5,92021,5
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,6,82023,5
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,7,112020,5
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,8,72020,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,9,12021,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,10,102021,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,11,52023,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,12,72021,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,13,92020,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,14,92023,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,15,82021,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,16,32020,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,17,32021,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,18,22020,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,19,62022,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_effective_date,20,42020,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,1,980,229
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,2,891,157
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,3,300,150
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,4,945,149
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,5,750,145
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,6,452,135
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,7,105,124
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,8,913,115
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,9,77,109
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,10,117,109
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,11,925,105
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,12,331,102
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,13,774,93
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,14,115,91
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,15,601,91
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,16,802,90
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,17,953,90
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,18,928,89
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,19,770,86
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zip_code,20,321,85
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ar_cost,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,brwr_csr_curr,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,brwr_csr_issuance,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ce_procs,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,co_brwr_csr_curr,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,co_brwr_csr_issuance,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_list_price,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_list_strt_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,1,,1069
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,2,0,731
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,3,526.09,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,4,614.23,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,5,367.59,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,6,437.05,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,7,381.13,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,8,377.95,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,9,496.04,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,10,2000,3
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,11,500.72,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,12,379.98,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,13,128.74,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,14,602.27,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,15,436.05,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,16,234.88,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,17,379.33,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,18,600.58,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,19,378.84,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_tot_prinicipal,20,207.75,2
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_unschedule_prinicipal,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,disp_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,fcl_cost,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,fcl_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,lpi_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,misc_cost,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mod_non_int_bear_upb,1,,9479
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mod_non_int_bear_upb,2,0,21
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mrtg_insur_type,1,,5366
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mrtg_insur_type,2,1,2526
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mrtg_insur_type,3,3,1581
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mrtg_insur_type,4,2,27
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,net_sales_procs,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,orig_list_pric,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,orig_list_strt_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,other_fcl_procs,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,pp_cost,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,principal_forgive_amt,1,,9313
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,principal_forgive_amt,2,0,187
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,repurchase_mkwhl_procs,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicing_acvty_ind,1,N,9172
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicing_acvty_ind,2,Y,225
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicing_acvty_ind,3,,102
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,servicing_acvty_ind,4,1,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tax_cost,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_mod_loss_amt,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,cum_mod_loss_amt,2,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,curr_ce_net_gainloss,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,cum_ce_net_gainloss,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,spcl_elgbl_prog,1,,981
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,spcl_elgbl_prog,2,7,8519
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,fcl_principal_writeoff_amt,1,,9312
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,fcl_principal_writeoff_amt,2,0,187
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,fcl_principal_writeoff_amt,3,H,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,relo_mrtg_ind,1,,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,relo_mrtg_ind,2,N,9428
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,relo_mrtg_ind,3,Y,71
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_code_change_date,1,,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,zb_code_change_date,2,N,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,holdback_ind,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,holdback_effective_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,dlq_accr_int,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,prop_valu_method,1,,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,prop_valu_method,2,A,7527
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,prop_valu_method,3,P,12
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,prop_valu_method,4,W,1960
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,high_balance_loan_ind,1,A,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,high_balance_loan_ind,2,N,8639
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,high_balance_loan_ind,3,Y,860
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_ini_fixed_rate_per,1,,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_ini_fixed_rate_per,2,N,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_prod_type,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,initial_fixed_rate_per,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,int_rate_adj_freq,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,next_int_rate_adj_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,next_pmt_chng_date,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,index,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_cap_structure,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ini_int_rate_cap_per,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,per_int_rate_cap_per,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,lifetime_int_rate_cap_per,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,mrtg_margin,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_balloon_ind,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,ARM_plan_num,1,,9500
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,brwr_assist_plan,1,,763
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,brwr_assist_plan,2,7,8737
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,HLTV,1,,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,HLTV,2,N,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,deal_name,1,,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,deal_name,2,N,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,repurchase_mkwh_proc_flag,1,,9398
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,repurchase_mkwh_proc_flag,2,N,98
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,repurchase_mkwh_proc_flag,3,Y,4
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,alt_dlq_reso,1,,581
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,alt_dlq_reso,2,7,8919
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,alt_dlq_reso_cnt,1,,9335
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,alt_dlq_reso_cnt,2,1,155
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,alt_dlq_reso_cnt,3,2,10
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,1,,9335
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,2,2679.96,17
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,3,3449.33,19
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,4,7371.4,10
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,5,7995.9,37
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,6,10069.09,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,7,14378.63,32
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,8,15595.74,29
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,9,16833.46,18
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,10,17405.57,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,tot_deferral_amt,11,24729.77,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,pay_deferral_mod_ind,1,,1
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,pay_deferral_mod_ind,2,7,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,int_ubp,1,,9499
DSET000114,Single-Family Historical Loan Performance,1,Single_Family_S3,s3-us-east-2,int_ubp,2,7,1
